"","weather_station_id","year","mean_tmpf","mean_precipitation","mean_humidity","mean_wind_Speed"
"1","AVX",2015,61.0119953488372,0.000904852337028137,69.7675478685683,6.43389990557129
"2","AVX",2016,60.1551780294618,0.0037198466657023,73.2330755765279,6.08187127221108
"3","AVX",2017,60.8006453099793,0.00772078685864936,73.8592308283978,6.17232785340124
"4","AVX",2018,60.286134007998,0.00610601889740347,69.0763680066307,6.00043687589158
"5","AVX",2019,58.3187837734987,0.0100219180741604,75.4775422567382,6.21778587587032
"6","BFL",2015,66.4928468071721,0.000685239542929028,50.5194786829886,4.63916657897506
"7","BFL",2016,67.4546995155139,0.00280153768844221,49.548961301297,4.9394277649474
"8","BFL",2017,67.6668442801218,0.00405562843638468,50.4574655737705,4.71745676519018
"9","BFL",2018,66.8491270509045,0.00371853007945516,50.0184166844009,4.74405781584582
"10","BFL",2019,66.0490284487386,0.00593700018258171,49.7250096628731,4.96620775969962
"11","DAG",2015,69.2783895929124,0.000445857094934586,31.750494635799,9.26026318749297
"12","DAG",2016,69.1465343240546,0.00114453846153846,32.9513783259107,8.99170592928213
"13","DAG",2017,68.9145390898483,0.00238745515816937,33.3792646886361,8.08933865762267
"14","DAG",2018,66.3470432357043,0.00154716905901116,34.6956317638791,8.8788962285114
"15","DAG",2019,66.1887504367067,0.00484358065860775,37.2497903808082,9.47444111637871
"16","L35",2015,46.1903114186851,0.000423937274194788,52.1775613225682,3.82837370242215
"17","L35",2016,46.5844692780045,0.000568519789521849,49.8806617338571,3.78488882108395
"18","L35",2017,47.3632525951557,0.000446562391914223,47.108886709737,3.97500480676793
"19","L35",2018,47.0359802154825,0.000573767356462533,48.335557055262,3.72871606074551
"20","L35",2019,44.593665123752,0.000865061162079511,51.7006384606557,4.10156847742923
"21","BLH",2015,75.8680328791803,0.000662501407182258,33.6984163459362,7.0505999547204
"22","BLH",2016,76.1452798756108,0.00212541707556428,31.4835129285796,7.21145629759418
"23","BLH",2017,76.3072127827163,0.0028921327014218,31.9658466236851,6.57734941086795
"24","BLH",2018,76.9025543753161,0.00186303497187576,29.0129788867562,6.87242013005372
"25","BLH",2019,73.7973944703607,0.00297483972674724,33.5502207304585,6.8673624288425
"26"," L08",2015,NA,NA,NA,NA
"27"," L08",2016,NA,NA,NA,NA
"28"," L08",2017,NA,NA,NA,NA
"29"," L08",2018,NA,NA,NA,NA
"30"," L08",2019,NA,NA,NA,NA
"31","SDM",2015,64.0820879926673,0.0019693583868011,71.1589703315881,4.24766877927804
"32","SDM",2016,62.8258089704013,0.00468204350025291,72.4152009521194,4.2563856570905
"33","SDM",2017,62.603931442707,0.006750452079566,75.699993786063,4.15131507641172
"34","SDM",2018,62.7082706766917,0.00541217965653897,71.9302565362689,4.35163404726736
"35","SDM",2019,60.8710796113043,0.0109017853223092,74.3823399322276,4.20391427373716
"36","BUR",2015,66.7396342637151,0.000801742942686056,53.2227540421887,3.99390439525184
"37","BUR",2016,65.085721997301,0.00380844213212918,57.0008240837696,4.36062032250598
"38","BUR",2017,65.9126747339871,0.00574315666336723,56.2155484613774,4.41106430257858
"39","BUR",2018,64.9522435557441,0.00687140751658069,62.1826437520077,4.49190947209977
"40","BUR",2019,62.9255787515502,0.0129476686467573,61.5850299772586,4.52421554349265
"41","L71",2015,NA,NA,NA,NA
"42","L71",2016,NA,NA,NA,NA
"43","L71",2017,NA,NA,NA,NA
"44","L71",2018,NA,NA,NA,NA
"45","L71",2019,NA,NA,NA,NA
"46","CMA",2015,64.2798511609446,0.000846656775469832,64.4395677290837,4.92903354235095
"47","CMA",2016,61.2547569164652,0.00543006019563582,68.9228940953413,4.69302834052917
"48","CMA",2017,62.7247885985748,0.00928823097027115,71.3876593301435,4.59443075210685
"49","CMA",2018,61.3543886429553,0.00847179387331256,67.5034667487685,4.91459816342231
"50","CMA",2019,60.7065031534688,0.0160005939356049,69.9552340902719,5.08033672233861
"51","CRQ",2015,64.3630322580645,0.00154306288576796,71.1777573364444,3.73132055187242
"52","CRQ",2016,63.0521289515985,0.00482991810128698,74.2713309935205,3.69858142708685
"53","CRQ",2017,62.7605237461163,0.00685991887042671,77.6725493684398,3.45893724102363
"54","CRQ",2018,62.5717835450028,0.00625904730124301,75.5415838193095,3.65239288068556
"55","CRQ",2019,62.4148268398268,0.0106953013278856,72.7685787950063,3.52300875693403
"56","CNO",2015,65.8192507739938,0.00118960610435141,60.0535068294702,4.42688728024819
"57","CNO",2016,65.7386309643648,0.00161905667935109,60.2362588743698,4.83363396877717
"58","CNO",2017,65.7297564918662,0.00735974196945761,61.7554105885953,4.5198325265777
"59","CNO",2018,66.0614337662338,0.00502576856015417,59.4079626897133,4.72315307090561
"60","CNO",2019,61.9862454655381,0.0116596322310788,67.8374347826087,4.44414161656647
"61","AJO",2015,63.0974510188088,0.00114080498976708,65.6810738187993,3.43771575106026
"62","AJO",2016,62.9880090965474,0.00418261544431509,66.0962225538265,4.64777447653379
"63","AJO",2017,63.3380283135002,0.00715461607142857,65.5587525344147,4.38382259512116
"64","AJO",2018,63.3465261597119,0.00425986842105263,65.3166517436381,4.77509481668774
"65","AJO",2019,61.7365077617527,0.00561910219675263,70.910677647579,4.39284526896735
"66","DLO",2015,NA,NA,NA,NA
"67","DLO",2016,NA,NA,NA,NA
"68","DLO",2017,NA,NA,NA,NA
"69","DLO",2018,47.3542211957916,0.000382345393892738,73.3929004106776,1.54722792607803
"70","DLO",2019,61.4377896335527,0.000683437828575879,56.225787997975,2.86383111318844
"71","SEE",2015,66.1299993177321,0.000511456628477905,61.6951909303707,3.54029088292733
"72","SEE",2016,61.0568299966818,0.000788993867064479,69.9296004920626,2.52040517289227
"73","SEE",2017,61.7351968985921,0.00019036046982584,70.9556253451132,2.73196499763498
"74","SEE",2018,61.5057747284162,0.000182891979424652,70.0851398807574,2.81027426710098
"75","SEE",2019,59.5361581920904,0.000341971512831775,74.059114616461,2.75533891850724
"76","EMT",2015,72.0741898589401,0,48.4634363081617,4.63021325209444
"77","EMT",2016,71.4040358744395,0,48.6024095784485,4.40781592039801
"78","EMT",2017,73.1493120926865,0,47.0724583031182,4.49365800865801
"79","EMT",2018,70.9043539325843,0,48.0604895931883,4.53199344875994
"80","EMT",2019,68.8948800395746,0,52.7058525117545,4.53137845235133
"81","L18",2015,64.7620060432445,0.000433486328508101,62.9791437549097,3.20659858601728
"82","L18",2016,63.6249027237354,0.000756882483032106,64.8458647420476,3.46409071818564
"83","L18",2017,63.6421680639501,0.000892613525628532,66.5297489752098,3.51112585883823
"84","L18",2018,63.1633661470104,0.00074893747367615,65.4040848569543,3.88145145724764
"85","L18",2019,61.1073943661972,0.00150835212721226,70.2331069856459,3.43564926834889
"86","FUL",2015,67.2991381393476,0.00116871035940803,60.8104397075481,3.00860759493671
"87","FUL",2016,65.9997274247492,0.00493521282476506,61.8721838610827,3.08948599608017
"88","FUL",2017,65.9085773644638,0.00760458596521589,67.4777342351303,3.00703685205665
"89","FUL",2018,65.9603059747778,0.00427549144521296,63.0559335708298,3.05446356535539
"90","FUL",2019,64.2579517234529,0.0126274557165862,63.3347789557912,3.02698204737793
"91","HHR",2015,66.8176576402321,0.0012772920696325,63.6231069938888,4.03169269570278
"92","HHR",2016,64.5939854456101,0.00408190069407368,68.2117512399847,4.21307069413581
"93","HHR",2017,64.2914402045261,0.00800691083858137,71.5936436901489,4.09132911955844
"94","HHR",2018,64.4077217050465,0.00462124142781783,70.1461227308603,4.05663488759734
"95","HHR",2019,63.4413106796117,0.0118980553120268,66.6892349514563,4.02547449899268
"96","HMT",2015,NA,NA,NA,NA
"97","HMT",2016,NA,NA,NA,NA
"98","HMT",2017,NA,NA,NA,NA
"99","HMT",2018,NA,NA,NA,NA
"100","HMT",2019,49.0029313543599,0.00305380333951763,71.6531079027356,3.01076066790353
"101","IPL",2015,75.2745987688864,0.000306255595344673,37.1644932432432,6.05157076905754
"102","IPL",2016,76.2095456038542,0.000874350896252037,36.0218336935502,6.13577013188723
"103","IPL",2017,75.9159263027015,0.00154824835614962,37.531921541795,5.91735764350176
"104","IPL",2018,75.6026824278245,0.00178538044080186,35.9775209842474,5.94055883452988
"105","IPL",2019,72.2558453443148,0.0010447673799638,39.3064015675426,6.1221089415664
"106","POC",2015,68.8471787899388,0,49.3460186236657,5.40712155445097
"107","POC",2016,68.1909579230081,0,50.350631437528,5.59436132201876
"108","POC",2017,68.7714834578442,0,50.6101842330763,5.4988812927284
"109","POC",2018,67.8699021037284,0,51.3448215044624,5.29659907055344
"110","POC",2019,66.0791016843419,0,55.9501896228381,5.09364656964657
"111","WJF",2015,62.9214214546662,0.00131849269588313,43.8694873790726,9.23234404536862
"112","WJF",2016,64.3053631647211,0.0020402856229351,40.4526639803,9.26720867678959
"113","WJF",2017,63.5979467258602,0.00362388972431078,42.0876981469078,8.34310046383608
"114","WJF",2018,63.1118466510643,0.0034782869946023,41.5718359990989,9.45437439468708
"115","WJF",2019,60.097627559311,0.00744070422535211,48.901192720182,9.24099673740077
"116","LPC",2015,58.9248171389744,0.000378564012459069,67.3339272900186,5.74297570675197
"117","LPC",2016,56.4669109265592,0.00320712191358025,78.9257957833816,6.03534427008407
"118","LPC",2017,58.0782851923736,0.00136786124952089,78.9633169561243,6.15125067379262
"119","LPC",2018,56.5261483121195,0.00592172781065089,80.2665323031093,5.94232464310704
"120","LPC",2019,56.4813304519402,0.0105043599325859,81.2911662437741,5.80341199130872
"121","LGB",2015,66.6716690211907,0.000997759838546922,64.3875770435485,4.30211175103567
"122","LGB",2016,64.7977853194997,0.00405038308871042,68.1680974246357,4.51176023317704
"123","LGB",2017,64.7802705086739,0.00965361154311388,68.1672386374791,4.34914838582642
"124","LGB",2018,65.2456423628523,0.00490595195086705,67.7798566814695,4.43325456460363
"125","LGB",2019,63.8156636110004,0.0142360437392091,66.5164723467862,4.29201676971587
"126","WHP",2015,71.167855951984,0,41.7194626168224,5.42909726848768
"127","WHP",2016,71.1823868812633,0,43.3489993917275,4.87781685870224
"128","WHP",2017,71.4291853178156,0,43.575106065133,4.77807361234788
"129","WHP",2018,70.8361015785861,0,43.1923633848282,4.13894448252228
"130","WHP",2019,68.1790927021696,0,46.6456274681878,4.36579258934444
"131","LAX",2015,64.6290925964116,0.000921519901010518,69.5777044446736,5.99020416580738
"132","LAX",2016,63.8573811458757,0.00424275021591018,69.1310401963793,6.52434309761322
"133","LAX",2017,63.9023611805903,0.00788719275549806,73.9521482223335,6.36475754377806
"134","LAX",2018,64.2932662697598,0.00534362795002314,70.5016621900826,6.3924574404523
"135","LAX",2019,63.1566342710997,0.0116979227496454,69.2506352941176,6.38683810802218
"136","MHV",2015,64.3891469078465,0.000320110776248269,37.2009999592519,8.94243226726421
"137","MHV",2016,65.1916867708127,0.000154594338130634,36.1686552992839,10.1884740131319
"138","MHV",2017,65.1462489563869,0.000168203585704674,36.1306107660455,9.65459886467389
"139","MHV",2018,65.7205485875044,6.62380674069745e-05,33.1907426073946,10.3200532247965
"140","MHV",2019,62.2569769242682,0.000262000308689613,40.8858458974458,10.2355795357503
"141","F70",2015,63.9481116458133,0.000423001424117624,57.3501332101332,3.69438669438669
"142","F70",2016,63.8388812154696,0.000583005837689343,57.2041905529335,3.89513065500173
"143","F70",2017,64.1412443377599,0.000642876494949104,57.7054135367459,3.6806319213196
"144","F70",2018,63.7439226088313,0.000475001949925903,56.7047577956462,3.76668617125024
"145","F70",2019,61.5213903334353,0.00121387062241933,61.9459834811869,3.69883756500459
"146","EED",2015,76.9190362301681,0.000368825479516931,25.9605209823557,7.0737695149565
"147","EED",2016,77.7585027855153,0.00117009315068493,26.4799698904011,6.75089999389835
"148","EED",2017,78.4212409680009,0.00222644383561644,24.9016995727976,6.61101569557923
"149","EED",2018,78.6669995408632,0.00272901254773595,23.8909062391077,7.05942787124747
"150","EED",2019,74.9654360498343,0.00671599920893899,29.601769345068,6.98205925384053
"151","L52",2015,NA,NA,NA,NA
"152","L52",2016,NA,NA,NA,NA
"153","L52",2017,NA,NA,NA,NA
"154","L52",2018,58.2618659098971,7.92243112214733e-05,85.4664026988636,2.93678977272727
"155","L52",2019,55.9161362324418,0.00035127544149898,81.5678733619299,3.68202946505948
"156","OKB",2015,63.0613704846615,0.00142448647181251,72.1223644468704,3.7670202157556
"157","OKB",2016,61.731139008522,0.00459775127768313,71.7061761395611,4.3185418564632
"158","OKB",2017,62.5070297122504,0.00669002065262288,79.7084733479546,4.07695089111549
"159","OKB",2018,61.5345112781955,0.00595163420829805,74.4205322719862,4.17211931038171
"160","OKB",2019,60.4269071235347,0.0102703063168694,78.4442704077,3.84236929267371
"161","ONT",2015,66.9747750642673,0.00188055049801864,53.7546281789892,4.89719927030797
"162","ONT",2016,66.1235264797508,0.00488969859210787,55.7436732304417,5.05469082468244
"163","ONT",2017,66.5307471264368,0.00768706287202381,56.3115910059676,4.85500132057085
"164","ONT",2018,66.283930498597,0.00339636216653193,54.7219878340213,5.06824495062636
"165","ONT",2019,65.6654871902562,0.0105110576923077,57.8429927543841,4.80419350831426
"166","OXR",2015,63.2651366227639,0.000903384343731607,68.961669793621,5.91008577343981
"167","OXR",2016,61.815836664763,0.00420983695652174,72.990258380559,5.69114040465972
"168","OXR",2017,61.5088838060384,0.0100997673155976,75.0259388243965,5.39019337655252
"169","OXR",2018,61.6330297688993,0.00610102921936328,73.9204196773236,5.699060238361
"170","OXR",2019,60.4211609951387,0.0126112447290333,73.4523068116772,5.95360444920086
"171","PSP",2015,77.0119918283963,0.000260186130972648,31.0817853055619,5.84706016929764
"172","PSP",2016,76.576374230431,0.00244862637362637,32.507708762297,5.47625212395825
"173","PSP",2017,77.8945100222717,0.0059064277760907,32.8397976296959,5.40011934269714
"174","PSP",2018,77.9676467300168,0.0037910420862928,30.3470240650774,5.50337652033576
"175","PSP",2019,74.7154099079351,0.00742603134916819,34.6729883669886,5.25449541774655
"176","PMD",2015,63.2997169190257,0.00144751780821918,43.3453575757576,8.73038122520934
"177","PMD",2016,64.4355964685616,0.00180006392499467,40.771799933088,8.76923386934268
"178","PMD",2017,64.5569869958122,0.00300643680505968,42.1158667111704,8.19392639960473
"179","PMD",2018,64.4993290841999,0.00335103963945509,38.802722513089,8.6618320610687
"180","PMD",2019,60.8863572280664,0.00573482256596906,45.2381672269819,8.64403568044905
"181","PRB",2015,59.0289145907473,0.000908805837688591,65.0981285028022,4.96297037630104
"182","PRB",2016,60.2047391265834,0.00365364763815429,68.3180283743076,4.97488863537592
"183","PRB",2017,59.8062889917488,0.00706214953271028,64.8814387682268,4.77201089361033
"184","PRB",2018,58.5532463592233,0.00836690079778009,66.0206726411207,5.23015717000384
"185","PRB",2019,57.8438540456833,0.00957602672132392,69.0363394326653,5.30920863309353
"186","RNM",2015,60.0679523809524,0.00306024691358025,69.3189152993348,4.23214773432651
"187","RNM",2016,58.6827073191562,0.00603171721996656,70.6654819014392,4.33791096589749
"188","RNM",2017,59.6560832903115,0.00966223283143592,74.9083734939759,4.15842081241442
"189","RNM",2018,59.9392302132273,0.00669696632782719,68.9885784716516,4.46785541319949
"190","RNM",2019,58.1201496980522,0.0127218414423969,71.0697048315754,4.00658898598974
"191","RAL",2015,67.131571624328,0.001477563900284,53.9010603813559,4.02020338983051
"192","RAL",2016,67.0054019226836,0.00378424046288124,54.4919846283428,4.28546474563305
"193","RAL",2017,66.4222175245746,0.00581290684624018,59.5172291977016,4.43529682353902
"194","RAL",2018,66.0090310035649,0.00507735777014128,55.6906256163033,4.51705676498659
"195","RAL",2019,63.8083306802504,0.00845476785252821,59.0141533885702,4.18237866704516
"196","SBD",2015,70.2549450549451,0,39.0847734693878,4.78089376396506
"197","SBD",2016,69.202207781525,0.000511830430496221,46.7823202964183,3.60164488286067
"198","SBD",2017,65.3144740513393,0.000463788300835655,50.7026492146597,3.22689852244215
"199","SBD",2018,64.4024190753448,0.00029925187032419,50.1887853624208,3.10705157813703
"200","SBD",2019,63.1670395331064,0.000482662968099861,53.3581171809842,3.08204914618909
"201","MYF",2015,65.4446633343134,0.00183764083472127,66.7280652131212,4.40593087195601
"202","MYF",2016,64.1405221579961,0.00488832155950997,66.7155039748749,4.51449523592027
"203","MYF",2017,64.9869331799444,0.00674064630143903,66.4396618635927,4.40906508035159
"204","MYF",2018,64.1878920641243,0.00544888164448067,67.5349418721187,4.47672542259296
"205","MYF",2019,62.0874451021577,0.00879820813771518,70.6995263559969,4.20813057938036
"206","SAN",2015,66.6317343826857,0.00233387747074442,64.61778783704,4.45691520755459
"207","SAN",2016,65.1066484808579,0.00440328536519142,67.4143228308289,5.02861077111383
"208","SAN",2017,64.8934395324724,0.00570001673780233,70.3365968092136,4.93413242820586
"209","SAN",2018,65.1738316831683,0.00536514244238795,68.6856400557436,4.9933381505437
"210","SAN",2019,63.80072927959,0.0101403988003567,71.0803114220952,4.6354505662231
"211","SBP",2015,60.1874090189873,0.00123440126569762,70.0870867086709,5.5734
"212","SBP",2016,60.3107065698601,0.00577456672443674,71.9326102872161,4.85403597977174
"213","SBP",2017,60.3433873206849,0.0119261247099334,70.328633946067,4.78077172373906
"214","SBP",2018,58.2966080760095,0.00846971499380421,72.0989823307908,5.39412516199002
"215","SBP",2019,56.9436931664716,0.0114663272727273,75.6255577563699,5.26188276715528
"216","SDB",2015,56.7421001875167,0.00132850254487008,52.193578550256,11.1563930013459
"217","SDB",2016,56.2846323529412,0.00147334380727939,53.1290248414376,12.3889913089281
"218","SDB",2017,56.9277169187967,0.00175695905415978,54.8987237578726,12.2668998688238
"219","SDB",2018,55.1721540837649,0.00163730980462771,55.4034176047241,12.1046181984454
"220","SDB",2019,51.0308710397882,0.00401107212793734,62.6206067880795,11.951567189063
"221","SNA",2015,66.1321166989697,0.00141386370581644,65.1594511324219,3.61552567237164
"222","SNA",2016,64.2115246286161,0.00501366991706917,69.2737444455416,4.14942877746992
"223","SNA",2017,64.7043643448612,0.00633610073816761,71.6645349063963,4.24966019243839
"224","SNA",2018,64.8610779654161,0.00505145310435931,67.8525279755849,4.33641893445087
"225","SNA",2019,64.0143815348195,0.0112485716591349,66.0726720647773,4.16277110970731
"226","SBA",2015,62.4069405920099,0.000698716621817429,71.2820477426051,4.43009859885833
"227","SBA",2016,60.1795829195631,0.00502384331535623,76.7300270459782,4.48387427050271
"228","SBA",2017,59.9141430125606,0.0114518518518519,78.6094088474509,4.18283855598314
"229","SBA",2018,60.1973916658007,0.00678490188953488,74.6619103600294,4.27452711223203
"230","SBA",2019,59.0607300317851,0.0141860643185299,76.3574469394033,4.53022501234394
"231","SMX",2015,59.9864777552151,0.000753825639139231,74.0070168106251,5.16498565744425
"232","SMX",2016,57.2464164053894,0.00415125748502994,81.3750211626501,5.15444518204565
"233","SMX",2017,57.6929097524181,0.00816478883584282,80.2364042229579,5.42156389411201
"234","SMX",2018,58.048887287143,0.00558427561837456,77.8661728844404,5.41813527616422
"235","SMX",2019,57.6448204240588,0.0082942059616646,78.0287334429919,5.62588666434345
"236","SMO",2015,64.8042515500443,0.00140320802991537,67.1933164883076,3.97702849255644
"237","SMO",2016,63.4721912038397,0.00498356540857457,69.4683739516527,4.15680387895841
"238","SMO",2017,62.9313665778455,0.00800606610071705,74.7961033759298,4.05858768060293
"239","SMO",2018,63.8804960653452,0.00737032967032967,69.3229993922204,4.02353627183334
"240","SMO",2019,62.1301569843016,0.0136213088964053,71.6083779432481,3.89681729364339
"241","IZA",2015,59.9727859778598,0.000269750999077774,64.051444495695,4.14360393603936
"242","IZA",2016,59.259146196041,0.000536979585583515,60.1177824628219,4.25464402455553
"243","IZA",2017,58.9431853912202,0.000989880694570225,68.4183598950978,4.15411690263387
"244","IZA",2018,58.2284433374844,0.000522641288661804,68.9599907725862,4.18725663716814
"245","IZA",2019,57.152337869984,0.00134755043227666,71.8853168506025,4.3460666384843
"246","MIT",2015,NA,NA,NA,NA
"247","MIT",2016,NA,NA,NA,NA
"248","MIT",2017,NA,NA,NA,NA
"249","MIT",2018,NA,NA,NA,NA
"250","MIT",2019,NA,NA,NA,NA
"251","TSP",2015,56.0377001569859,0.00128734299516908,52.0836117337108,8.14921394127102
"252","TSP",2016,55.6429435095691,0.00274531633906634,53.1623574730354,8.93525539859117
"253","TSP",2017,55.9702483266664,0.00230807963436362,52.8278974074368,8.55352624920936
"254","TSP",2018,56.1965549639837,0.00166231138835033,51.2404474182211,8.62936490850377
"255","TSP",2019,53.5839848824849,0.00460373860651939,56.0704740904079,8.82668868443815
"256","TRM",2015,74.5812999430848,0.00039796289973825,36.8599128939828,5.80245215996333
"257","TRM",2016,75.614426017661,0.00180594495807353,36.2689390340459,5.58617831629632
"258","TRM",2017,75.5888713139758,0.00195490069779925,38.1093249857712,5.50276708373436
"259","TRM",2018,76.8345278725825,0.00178634759594177,34.3919091119334,5.63940411591922
"260","TRM",2019,73.8809157677301,0.00443237222858332,37.8500080339722,5.65540837236534
"261","CCB",2015,NA,NA,NA,NA
"262","CCB",2016,NA,NA,NA,NA
"263","CCB",2017,NA,NA,NA,NA
"264","CCB",2018,58.2650231124807,0.00096790757381258,46.8868912316791,3.65424164524422
"265","CCB",2019,63.9560743996233,0.000970310232576382,55.7410138158411,4.99375098254991
"266","VNY",2015,67.0156560708703,0.00103316310578426,53.4745205910091,4.36686576548255
"267","VNY",2016,66.2512441362431,0.00539477446150874,55.918719354505,4.43718238283456
"268","VNY",2017,66.3598056265985,0.00906220431950634,57.3157185505456,4.40131056760498
"269","VNY",2018,66.4104688637073,0.00699120541760722,55.0486298203215,4.37828408877439
"270","VNY",2019,64.5450878073256,0.0135739891975309,57.686572002007,4.33952472002185
"271","VCV",2015,63.2783071640755,0,38.5621057911185,4.96786389413989
"272","VCV",2016,63.4119727262221,0,36.9222851419546,5.26663071530372
"273","VCV",2017,64.8292072437943,0,38.0471659482759,5.22446120245601
"274","VCV",2018,51.3682939275387,0,44.5791888160166,5.03223330775134
"275","VCV",2019,NA,0,NA,6.38140161725067
